idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled,is_anomaly
121,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.61,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.0223401969050745,-0.2519764125527727,0.43649902211044,0
122,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.61,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.0223401969050745,-0.2519764125527727,0.43649902211044,0
123,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.2519764125527727,-1.1457221349398663,0
124,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.2519764125527727,-1.1457221349398663,0
125,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.13051212937866,-1.1457221349398663,0
126,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.13051212937866,-1.1457221349398663,0
127,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,-1.1457221349398663,0
128,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,0.43649902211044,0
129,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.53,2.705,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.8304519296149675,0.0314402481868176,2.0187201791607468,0
130,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.53,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.8304519296149675,0.0314402481868176,-1.1457221349398663,0
131,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.570000000000002,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.426396063260003,-0.0090478462045652,0.43649902211044,0
132,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.570000000000002,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.426396063260003,-0.0090478462045652,-1.1457221349398663,0
133,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.0495359405959121,0.43649902211044,0
134,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.7030000000000003,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.0495359405959121,2.0187201791607468,0
135,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.5274100298487532,-0.3329526013355026,-1.1457221349398663,0
136,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.696,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.5274100298487532,-0.3329526013355026,0.43649902211044,0
137,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.590000000000002,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.2243681300825389,-0.2519764125527727,0.43649902211044,0
138,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.590000000000002,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.2243681300825389,-0.2519764125527727,0.43649902211044,0
139,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.1710002237700249,0.43649902211044,0
140,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.1710002237700249,0.43649902211044,0
141,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,0.0314402481868176,0.43649902211044,0
142,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,0.0314402481868176,0.43649902211044,0
143,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,-0.0090478462045652,-1.1457221349398663,0
144,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.54,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.729437963026217,-0.0090478462045652,-1.1457221349398663,0
145,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.56,2.709,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.5274100298487532,0.1933926257522774,0.43649902211044,0
146,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.56,2.709,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.5274100298487532,0.1933926257522774,-1.1457221349398663,0
147,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.52,2.707,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.9314658962036817,0.1124164369695475,2.0187201791607468,0
148,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.52,2.707,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.9314658962036817,0.1124164369695475,0.43649902211044,0
149,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.0495359405959121,0.43649902211044,0
150,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.0495359405959121,0.43649902211044,0
151,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.699,72.2,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2114883181614078,0.7529432535205058,0
152,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.699,72.2,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2114883181614078,0.7529432535205058,0
153,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.696,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.3329526013355026,0.721298830379506,0
154,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.696,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.3329526013355026,0.721298830379506,0
155,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.697,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.426396063260003,-0.2924645069441376,0.6896544072384837,0
156,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.570000000000002,2.697,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.426396063260003,-0.2924645069441376,0.6896544072384837,0
157,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.698,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.2519764125527727,0.8162320998025056,0
158,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.698,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.2519764125527727,0.8162320998025056,0
159,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.58,2.709,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.3253820966712888,0.1933926257522774,0.8162320998025056,0
160,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.58,2.709,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.3253820966712888,0.1933926257522774,0.8162320998025056,0
161,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.7110000000000003,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,0.8162320998025056,0
162,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.7110000000000003,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.2743688145350432,0.8162320998025056,0
163,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.708,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.5274100298487532,0.1529045313609304,0.8162320998025056,0
164,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.56,2.708,72.24,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.5274100298487532,0.1529045313609304,0.8162320998025056,0
165,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.0495359405959121,0.721298830379506,0
166,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.0495359405959121,0.721298830379506,0
167,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.3253820966712888,-0.13051212937866,0.6896544072384837,0
168,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.701,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.3253820966712888,-0.13051212937866,0.6896544072384837,0
169,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.697,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2924645069441376,0.721298830379506,0
170,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.697,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2924645069441376,0.721298830379506,0
171,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.694,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.1233541634938249,-0.4139287901182504,0.6896544072384837,0
172,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.6,2.694,72.16,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.1233541634938249,-0.4139287901182504,0.6896544072384837,0
173,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.58,2.701,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.3253820966712888,-0.13051212937866,0.721298830379506,0
174,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.58,2.701,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.3253820966712888,-0.13051212937866,0.721298830379506,0
175,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.704,72.2,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.0090478462045652,0.7529432535205058,0
176,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.704,72.2,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.0090478462045652,0.7529432535205058,0
177,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.54,2.708,72.18,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.729437963026217,0.1529045313609304,0.721298830379506,0
178,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.54,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.729437963026217,0.1529045313609304,0.43649902211044,0
179,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.707,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.1233541634938249,0.1124164369695475,0.43649902211044,0
180,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.1233541634938249,0.1124164369695475,-1.1457221349398663,0
181,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.0495359405959121,0.43649902211044,0
182,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.0495359405959121,0.43649902211044,0
183,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.1710002237700249,-1.1457221349398663,0
184,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.1710002237700249,0.43649902211044,0
185,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.1710002237700249,-2.727943291990173,0
186,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.590000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.2243681300825389,-0.1710002237700249,-1.1457221349398663,0
187,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.64,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.7192982971388961,-0.2114883181614078,0.43649902211044,0
188,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.64,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.7192982971388961,-0.2114883181614078,0.43649902211044,0
189,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,0.43649902211044,0
190,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.701,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,2.0187201791607468,0
191,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.1710002237700249,-1.1457221349398663,0
192,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.1710002237700249,-1.1457221349398663,0
193,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.5274100298487532,-0.0090478462045652,0.43649902211044,0
194,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.5274100298487532,-0.0090478462045652,0.43649902211044,0
195,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.0495359405959121,0.43649902211044,0
196,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.3253820966712888,-0.0495359405959121,0.43649902211044,0
197,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.090024034987295,0.43649902211044,0
198,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.090024034987295,0.43649902211044,0
199,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,-0.2114883181614078,0.43649902211044,0
200,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.6,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.1233541634938249,-0.2114883181614078,-1.1457221349398663,0
201,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2924645069441376,-1.1457221349398663,0
202,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.570000000000002,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.426396063260003,-0.2924645069441376,-1.1457221349398663,0
203,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.590000000000002,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.2243681300825389,-0.2924645069441376,-1.1457221349398663,0
204,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.39,14.590000000000002,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2733181206566936,-1.2243681300825389,-0.2924645069441376,-1.1457221349398663,0
205,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.0495359405959121,0.43649902211044,0
206,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,-0.0495359405959121,2.0187201791607468,0
207,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.71,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,0.2338807201436603,-1.1457221349398663,0
208,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.71,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,0.2338807201436603,0.43649902211044,0
209,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.709,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,0.1933926257522774,-1.1457221349398663,0
210,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.590000000000002,2.709,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.2243681300825389,0.1933926257522774,0.43649902211044,0
211,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.705,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.0314402481868176,2.0187201791607468,0
212,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.55,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.6284239964375031,0.0314402481868176,-1.1457221349398663,0
213,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.1233541634938249,-0.0495359405959121,0.43649902211044,0
214,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.6,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.1233541634938249,-0.0495359405959121,0.43649902211044,0
215,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.13051212937866,0.43649902211044,0
216,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.590000000000002,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.2243681300825389,-0.13051212937866,-1.1457221349398663,0
217,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.693,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.3253820966712888,-0.4544168845096153,0.43649902211044,0
218,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.3600000000000003,14.58,2.693,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-1.3253820966712888,-0.4544168845096153,0.43649902211044,0
219,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2924645069441376,-1.1457221349398663,0
220,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.38,14.570000000000002,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2801866994998014,-1.426396063260003,-0.2924645069441376,0.43649902211044,0
221,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.7,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.5274100298487532,-0.1710002237700249,-2.727943291990173,0
222,Spot-01,65235-25800,2020-03-24,0.7,0.7,2.37,14.56,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-1.5274100298487532,-0.1710002237700249,-1.1457221349398663,0
